,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
418,FFSU,ID,50458,863,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,44.2394,-114.5103,"(44.2394, -114.5103)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
419,FFSU,WV,59011,752,4,2016,4,BUTRANS,True,,,,,,10/1,10/01/2016,38.468,-80.9696,"(38.468, -80.9696)",59011075204,59011-752,59011-752_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,20,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
420,FFSU,LA,406,9025,76,2016,2,FENTANYL,False,268.0,29.0,1293.65,1069.1,224.55,4/1,04/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",406902576,406-9025,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
421,MCOU,GA,17478,450,16,2016,4,LORTAB,True,,,,,,10/1,10/01/2016,32.9866,-83.6487,"(32.9866, -83.6487)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
422,MCOU,PA,50458,861,1,2016,4,NUCYNTA ER,False,1944.0,35.0,17565.45,17003.6,561.85,10/1,10/01/2016,40.5773,-77.264,"(40.5773, -77.264)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
423,FFSU,FL,59011,460,10,2016,4,OXYCONTIN,True,,,,,,10/1,10/01/2016,27.8333,-81.717,"(27.8333, -81.717)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
424,FFSU,LA,781,7242,55,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",781724255,781-7242,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
425,FFSU,XX,60505,7013,2,2016,3,FENTANYL,False,152.0,15.0,5855.04,5843.95,11.09,7/1,07/01/2016,,,,60505701302,60505-7013,60505-7013_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
426,FFSU,IN,17478,450,16,2016,4,LORTAB,True,,,,,,10/1,10/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
427,FFSU,FL,59011,751,4,2016,4,BUTRANS,False,118.0,30.0,7195.76,7195.76,0.0,10/1,10/01/2016,27.8333,-81.717,"(27.8333, -81.717)",59011075104,59011-751,59011-751_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,10,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
428,FFSU,IL,50458,860,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
429,FFSU,IL,50458,860,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
430,FFSU,IL,50458,861,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
431,FFSU,IL,50458,862,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
432,FFSU,IL,50458,862,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
433,FFSU,IL,50458,863,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
434,MCOU,MI,406,9000,76,2016,3,FENTANYL,False,1775.0,142.0,27857.24,27857.24,0.0,7/1,07/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",406900076,406-9000,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
435,MCOU,KY,63481,816,60,2016,3,OPANA ER,False,1600.0,29.0,13584.96,13584.96,0.0,7/1,07/01/2016,37.669,-84.6514,"(37.669, -84.6514)",63481081660,63481-816,63481-816_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190801,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-08-01
436,FFSU,CO,406,9050,76,2016,3,FENTANYL,False,3867.0,352.0,29753.47,29545.83,207.64,7/1,07/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",406905076,406-9050,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
437,FFSU,XX,59011,263,10,2016,4,MS CONTIN,False,968.0,11.0,17420.14,17417.14,3.0,10/1,10/01/2016,,,,59011026310,59011-263,59011-263_7132048d-6d8b-ad24-09ad-1d2d8c7e727e,HUMAN PRESCRIPTION DRUG,MS Contin,,morphine sulfate,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19870701,0,NDA,NDA019516,Purdue Pharma LP,MORPHINE SULFATE,100,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1987-07-01,1970-01-01
438,FFSU,MD,59011,410,10,2016,3,OXYCONTIN,False,2018.0,65.0,6561.28,6561.28,0.0,7/1,07/01/2016,39.0724,-76.7902,"(39.0724, -76.7902)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
439,MCOU,MI,60505,7010,2,2016,3,FENTANYL,False,236.0,26.0,2804.22,2804.22,0.0,7/1,07/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",60505701002,60505-7010,60505-7010_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20160122,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,12,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2016-01-22,1970-01-01
440,MCOU,MI,60505,7009,2,2016,1,FENTANYL,False,951.0,93.0,16104.49,16104.49,0.0,1/1,01/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",60505700902,60505-7009,60505-7009_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,100,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
441,FFSU,MN,63481,818,60,2016,4,OPANA ER,True,,,,,,10/1,10/01/2016,45.7326,-93.9196,"(45.7326, -93.9196)",63481081860,63481-818,63481-818_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190701,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-07-01
442,MCOU,VA,50458,92,5,2016,4,DURAGESIC,True,,,,,,10/1,10/01/2016,37.768,-78.2057,"(37.768, -78.2057)",50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
443,FFSU,AR,59011,758,4,2016,4,BUTRANS,False,304.0,77.0,38195.48,37857.81,337.67,10/1,10/01/2016,34.9513,-92.3809,"(34.9513, -92.3809)",59011075804,59011-758,59011-758_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,15,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
444,FFSU,CO,378,9123,98,2016,4,FENTANYL,False,1251.0,112.0,14034.55,13721.07,313.48,10/1,10/01/2016,39.0646,-105.3272,"(39.0646, -105.3272)",378912398,378-9123,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
445,MCOU,NY,59011,410,10,2016,4,OXYCONTIN,False,17493.0,332.0,52700.19,52700.19,0.0,10/1,10/01/2016,42.1497,-74.9384,"(42.1497, -74.9384)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
446,MCOU,IL,50458,860,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
447,MCOU,IL,50458,860,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
448,MCOU,IL,50458,861,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
449,MCOU,IL,50458,861,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
450,MCOU,IL,50458,863,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,40.3363,-89.0022,"(40.3363, -89.0022)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
451,FFSU,NC,60505,7008,2,2016,3,FENTANYL,False,538.0,55.0,5319.43,5202.64,116.79,7/1,07/01/2016,35.6411,-79.8431,"(35.6411, -79.8431)",60505700802,60505-7008,60505-7008_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
452,MCOU,LA,49884,761,78,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",49884076178,49884-761,49884-761_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,25,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
453,FFSU,SC,49884,763,78,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,33.8191,-80.9066,"(33.8191, -80.9066)",49884076378,49884-763,49884-763_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
454,FFSU,GA,59011,440,10,2016,4,OXYCONTIN,False,5412.0,105.0,54303.62,50307.17,3996.45,10/1,10/01/2016,32.9866,-83.6487,"(32.9866, -83.6487)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
455,MCOU,LA,59011,440,10,2016,1,OXYCONTIN,False,4112.0,65.0,40054.17,38361.63,1692.54,1/1,01/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
456,FFSU,XX,50458,92,5,2016,3,DURAGESIC,False,1444.0,137.0,69088.27,69074.77,13.5,7/1,07/01/2016,,,,50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
457,FFSU,VT,50458,92,5,2016,4,DURAGESIC,True,,,,,,10/1,10/01/2016,44.0407,-72.7093,"(44.0407, -72.7093)",50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
458,MCOU,LA,378,9119,98,2016,1,FENTANYL,False,140.0,15.0,2007.92,2007.92,0.0,1/1,01/01/2016,31.1801,-91.8749,"(31.1801, -91.8749)",378911998,378-9119,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
459,FFSU,IN,50458,860,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
460,FFSU,IN,50458,861,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
461,FFSU,IN,50458,861,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
462,FFSU,IN,50458,863,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
463,FFSU,IN,50458,863,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
464,FFSU,IN,50458,864,1,2016,1,NUCYNTA ER,True,,,,,,1/1,01/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",50458086401,50458-864,50458-864_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,250,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
465,FFSU,IN,50458,864,1,2016,2,NUCYNTA ER,True,,,,,,4/1,04/01/2016,39.8647,-86.2604,"(39.8647, -86.2604)",50458086401,50458-864,50458-864_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,250,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
466,FFSU,MI,591,3214,72,2016,4,FENTANYL,False,340.0,33.0,3704.93,3704.93,0.0,10/1,10/01/2016,43.3504,-84.5603,"(43.3504, -84.5603)",591321472,591-3214,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
467,FFSU,AK,50458,863,1,2016,4,NUCYNTA ER,True,,,,,,10/1,10/01/2016,61.385,-152.2683,"(61.385, -152.2683)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
468,FFSU,VT,50458,93,5,2016,4,DURAGESIC,True,,,,,,10/1,10/01/2016,44.0407,-72.7093,"(44.0407, -72.7093)",50458009305,50458-93,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
469,FFSU,VT,50458,862,1,2016,4,NUCYNTA ER,True,,,,,,10/1,10/01/2016,44.0407,-72.7093,"(44.0407, -72.7093)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
470,FFSU,WV,49884,763,78,2016,4,FENTANYL,True,,,,,,10/1,10/01/2016,38.468,-80.9696,"(38.468, -80.9696)",49884076378,49884-763,49884-763_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
