,State,Quarter,product_name,DOSAGEFORMNAME,LABELERNAME,ROUTENAME,DEASCHEDULE,med_amt_reimb_sum,nonmed_amt_reimb_sum,num_rx_sum,total_amt_reimb_sum,units_reimb_sum
897,NC,4,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
898,NC,4,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,4962.0,0.0,53.0,4962.0,545.0
899,NC,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,22937.17,28.04,313.0,22965.21,3073.0
900,NC,4,FENTORA,TABLET,"Cephalon, Inc.",BUCCAL; SUBLINGUAL,CII,0.0,0.0,0.0,0.0,0.0
901,NC,4,KADIAN,"CAPSULE, EXTENDED RELEASE","Actavis Pharma, Inc.",ORAL,CII,12047.03,0.0,23.0,12047.03,1365.0
902,NC,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
903,NC,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
904,NC,4,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
905,NC,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,294366.31,5241.53,506.0,299607.84,29427.0
906,NC,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,1160968.39,2198.45,2239.0,1163166.84,136073.0
907,NC,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2619756.24,23838.86,6567.0,2643595.1,399336.0
908,NC,4,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,67221.45,0.0,39.0,67221.45,4700.0
909,ND,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
910,ND,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,58047.79,691.05,161.0,58738.84,8681.0
911,ND,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
912,ND,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,49362.36,1470.02,145.0,50832.38,7657.0
913,ND,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
914,ND,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,14628.97,186.0,67.0,14814.97,3158.0
915,ND,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
916,ND,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,31127.24,18.0,133.0,31145.24,5689.0
917,NE,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
918,NE,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,6358.2,0.0,13.0,6358.2,680.0
919,NE,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,543991.75,4361.53,1172.0,548353.28,66220.0
920,NE,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
921,NE,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,8340.58,0.0,17.0,8340.58,892.0
922,NE,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
923,NE,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,536054.28,4251.22,1145.0,540305.5,64981.0
924,NE,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
925,NE,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
926,NE,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
927,NE,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,549445.04,958.66,1165.0,550403.7,66253.0
928,NE,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
929,NE,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
930,NE,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
931,NE,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,569129.65,1134.81,1236.0,570264.46,67983.0
932,NH,1,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,42186.4,0.0,89.0,42186.4,363.0
933,NH,1,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
934,NH,1,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
935,NH,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
936,NH,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,8374.87,0.0,110.0,8374.87,1073.0
937,NH,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
938,NH,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
939,NH,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,219296.95,766.03,510.0,220062.98,25767.0
940,NH,1,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
941,NH,1,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
942,NH,2,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,24121.23,0.0,51.0,24121.23,201.0
943,NH,2,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
944,NH,2,EMBEDA,"CAPSULE, EXTENDED RELEASE",Pfizer Laboratories Div Pfizer Inc,ORAL,CII,0.0,0.0,0.0,0.0,0.0
945,NH,2,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
946,NH,2,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
947,NH,2,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,5964.64,124.98,88.0,6089.62,848.0
948,NH,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
949,NH,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
950,NH,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,4294.52,0.0,13.0,4294.52,352.0
951,NH,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,156083.63,141.67,294.0,156225.3,17590.0
952,NH,2,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
953,NH,2,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
954,NH,3,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,25009.84,0.0,54.0,25009.84,215.0
955,NH,3,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
956,NH,3,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
957,NH,3,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
958,NH,3,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,7117.07,36.42,87.0,7153.49,881.0
959,NH,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
960,NH,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
961,NH,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,145636.48,163.83,309.0,145800.31,18406.0
962,NH,3,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
963,NH,4,BUTRANS,"PATCH, EXTENDED RELEASE",Purdue Pharma LP,TRANSDERMAL,CIII,22620.03,467.86,48.0,23087.89,190.0
964,NH,4,DILAUDID,TABLET,Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
965,NH,4,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,2725.74,0.0,47.0,2725.74,422.0
966,NH,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
967,NH,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
968,NH,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,150288.53,491.49,338.0,150780.02,19049.0
969,NH,4,PERCOCET,TABLET,"Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
970,NJ,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
971,NJ,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,13055.65,244.22,33.0,13299.87,2010.0
972,NJ,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
973,NJ,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2956646.61,47818.38,6176.0,3004464.99,340764.0
974,NJ,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
975,NJ,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,17877.41,1386.98,33.0,19264.39,1769.0
976,NJ,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,6380.77,2089.89,12.0,8470.66,700.0
977,NJ,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2855507.59,51769.93,5331.0,2907277.52,302179.0
978,NJ,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,7919.81,0.0,16.0,7919.81,900.0
979,NJ,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
980,NJ,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1527999.95,29795.26,2948.0,1557795.21,164491.0
981,NJ,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,37774.41,0.0,74.0,37774.41,4290.0
982,NJ,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,11083.0,0.0,17.0,11083.0,907.0
983,NJ,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3081789.8,41394.22,6287.0,3123184.02,355150.0
984,NM,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1980.63,0.0,16.0,1980.63,1053.0
985,NM,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,18757.12,0.0,100.0,18757.12,5891.0
986,NM,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
987,NM,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,160650.28,5887.66,376.0,166537.94,22938.0
988,NM,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
989,NM,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,155217.96,3150.5,373.0,158368.46,21869.0
990,NV,1,FENTANYL,PATCH,Par Pharmaceutical Inc.,TRANSDERMAL,CII,0.0,0.0,0.0,0.0,0.0
991,NV,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
992,NV,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
993,NV,1,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,792.93,0.0,252.0,792.93,261.0
994,NV,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,5404.15,1550.22,14.0,6954.37,808.0
995,NV,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,20424.72,3607.15,34.0,24031.87,2032.0
996,NV,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,277773.39,57699.24,639.0,335472.63,38409.0
997,NV,1,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
998,NV,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
999,NV,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1000,NV,2,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,1133.62,21.76,353.0,1155.38,396.0
1001,NV,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,4901.2,1566.2,13.0,6467.4,750.0
1002,NV,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,29284.03,2884.48,45.0,32168.51,2650.0
1003,NV,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,253546.34,52598.78,720.0,306145.12,36649.0
1004,NV,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1005,NV,3,NORCO,TABLET,"Actavis Pharma, Inc.",ORAL,CII,1081.27,0.0,302.0,1081.27,310.0
1006,NV,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,9473.54,0.0,13.0,9473.54,780.0
1007,NV,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,31494.23,0.0,41.0,31494.23,2592.0
1008,NV,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,226124.27,28405.22,559.0,254529.49,30787.0
1009,NV,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1010,NV,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1011,NV,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,7366.32,2330.73,18.0,9697.05,1020.0
1012,NV,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,34831.6,0.0,47.0,34831.6,2858.0
1013,NV,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,204594.73,13098.5,496.0,217693.23,27640.0
1014,NY,1,EXALGO,"TABLET, EXTENDED RELEASE","Mallinckrodt, Inc",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1015,NY,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1016,NY,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1017,NY,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,143500.75,0.0,247.0,143500.75,14591.0
1018,NY,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,93268.94,428.06,129.0,93697.0,7672.0
1019,NY,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,3117165.47,41575.02,5271.0,3158740.49,339621.0
1020,NY,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1021,NY,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1022,NY,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,148259.88,0.0,257.0,148259.88,14830.0
1023,NY,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,68262.39,0.0,91.0,68262.39,5660.0
1024,NY,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2424175.68,33926.05,3957.0,2458101.73,256978.0
1025,NY,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1026,NY,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1027,NY,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,161850.51,725.21,273.0,162575.72,15478.0
1028,NY,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,56149.89,0.0,74.0,56149.89,4660.0
1029,NY,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2104365.39,21056.59,3538.0,2125421.98,228445.0
1030,NY,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1031,NY,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1032,NY,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,143359.69,725.21,259.0,144084.9,14616.0
1033,NY,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,50596.15,0.0,68.0,50596.15,4225.0
1034,NY,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1883513.21,17395.78,3206.0,1900908.99,206432.0
1035,OH,1,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1036,OH,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1037,OH,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,108402.27,63.86,213.0,108466.13,11651.0
1038,OH,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,16374.6,0.0,25.0,16374.6,1363.0
1039,OH,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2720223.76,8387.45,4917.0,2728611.21,302572.0
1040,OH,1,REPREXAIN,"TABLET, FILM COATED","Gemini Laboratories, LLC",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1041,OH,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1042,OH,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1043,OH,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,64443.66,0.0,136.0,64443.66,7436.0
1044,OH,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,12984.23,0.0,21.0,12984.23,1073.0
1045,OH,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2230914.3,2745.73,3978.0,2233660.03,239392.0
1046,OH,2,REPREXAIN,"TABLET, FILM COATED","Gemini Laboratories, LLC",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1047,OH,2,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1048,OH,3,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1049,OH,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1050,OH,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,84294.94,0.0,172.0,84294.94,9565.0
1051,OH,3,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,18696.36,0.0,27.0,18696.36,1605.0
1052,OH,3,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,2103381.36,3605.08,3739.0,2106986.44,230118.0
1053,OH,3,REPREXAIN,"TABLET, FILM COATED","Gemini Laboratories, LLC",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1054,OH,3,TUSSIONEX,"SUSPENSION, EXTENDED RELEASE",Unither Manufacturing LLC,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1055,OH,4,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1056,OH,4,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1057,OH,4,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,84890.89,0.0,206.0,84890.89,11530.0
1058,OH,4,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,19906.55,0.0,37.0,19906.55,1994.0
1059,OH,4,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1875632.73,4060.64,3579.0,1879693.37,217577.0
1060,OH,4,REPREXAIN,"TABLET, FILM COATED","Gemini Laboratories, LLC",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1061,OK,1,FENTANYL,"PATCH, EXTENDED RELEASE",Apotex Corp.,TRANSDERMAL,CII,9839.08,164.7,115.0,10003.78,1093.0
1062,OK,1,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1063,OK,1,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1064,OK,1,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,30493.69,151.0,42.0,30644.69,2411.0
1065,OK,1,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1378818.24,14304.19,2765.0,1393122.43,161553.0
1066,OK,2,LORTAB,SYRUP,"Akorn, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1067,OK,2,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1068,OK,2,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,0.0,0.0,0.0,0.0,0.0
1069,OK,2,OPANA ER,"TABLET, EXTENDED RELEASE","Endo Pharmaceuticals, Inc.",ORAL,CII,31250.81,139.75,42.0,31390.56,2448.0
1070,OK,2,OXYCONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,1261195.42,15497.15,2456.0,1276692.57,144816.0
1071,OK,3,MS CONTIN,"TABLET, FILM COATED, EXTENDED RELEASE",Purdue Pharma LP,ORAL,CII,0.0,0.0,0.0,0.0,0.0
1072,OK,3,NUCYNTA ER,"TABLET, FILM COATED, EXTENDED RELEASE","Janssen Pharmaceuticals, Inc.",ORAL,CII,15131.11,34.0,13.0,15165.11,761.0
