,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
1669,FFSU,SC,50458,93,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",50458009305,50458-93,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1670,FFSU,VT,50458,92,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.0407,-72.7093,"(44.0407, -72.7093)",50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1671,MCOU,NY,59011,410,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,42.1497,-74.9384,"(42.1497, -74.9384)",59011041020,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1672,MCOU,FL,59011,430,10,2017,1,OXYCONTIN,False,9952.0,175.0,81097.58,81097.58,0.0,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1673,MCOU,WA,59011,480,10,2017,1,OXYCONTIN,False,5058.0,79.0,87517.33,87517.33,0.0,1/1,01/01/2017 12:00:00 AM,47.3917,-121.5708,"(47.3917, -121.5708)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1674,FFSU,MI,59011,410,10,2017,1,OXYCONTIN,False,903.0,15.0,2250.14,1700.26,549.88,1/1,01/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1675,FFSU,MO,50991,579,1,2017,1,IBUDONE,False,1890.0,19.0,2463.37,2463.37,0.0,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",50991057901,50991-579,50991-579_9c1638e4-b634-49d1-8fc4-a187e280d82e,HUMAN PRESCRIPTION DRUG,IBUDONE,,hydrocodone bitartrate and ibuprofen,"TABLET, FILM COATED",ORAL,20061106,0,ANDA,ANDA077723,Poly Pharmaceuticals,HYDROCODONE BITARTRATE; IBUPROFEN,10; 200,mg/1; mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA],Cyclooxygenase Inhibitors [MoA],Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient],Nonsteroidal Anti-inflammatory Drug [EPC]",CII,2006-11-06,1970-01-01
1676,FFSU,ID,409,1181,30,2017,1,DEMEROL,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.2394,-114.5103,"(44.2394, -114.5103)",409118130,409-1181,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1677,MCOU,IA,50458,861,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,42.0046,-93.214,"(42.0046, -93.214)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1678,MCOU,IN,59011,263,10,2017,1,MS CONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,39.8647,-86.2604,"(39.8647, -86.2604)",59011026310,59011-263,59011-263_7132048d-6d8b-ad24-09ad-1d2d8c7e727e,HUMAN PRESCRIPTION DRUG,MS Contin,,morphine sulfate,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19870701,0,NDA,NDA019516,Purdue Pharma LP,MORPHINE SULFATE,100,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1987-07-01,1970-01-01
1679,FFSU,MO,59011,430,10,2017,1,OXYCONTIN,False,54942.0,899.0,513912.32,513159.89,752.43,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1680,FFSU,TX,59011,480,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,31.106,-97.6475,"(31.106, -97.6475)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1681,FFSU,CO,591,3212,72,2017,1,FENTANYL,False,3026.0,272.0,24109.4,24109.4,0.0,1/1,01/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",591321272,591-3212,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1682,FFSU,TN,49884,763,78,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,35.7449,-86.7489,"(35.7449, -86.7489)",49884076378,49884-763,49884-763_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
1683,FFSU,CO,63481,814,60,2017,1,OPANA ER,False,1930.0,33.0,9640.21,9640.21,0.0,1/1,01/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",63481081460,63481-814,63481-814_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-01-01
1684,FFSU,OK,50458,863,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,35.5376,-96.9247,"(35.5376, -96.9247)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1685,MCOU,MD,50458,92,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,39.0724,-76.7902,"(39.0724, -76.7902)",50458009205,50458-92,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1686,FFSU,IN,59011,460,10,2017,1,OXYCONTIN,False,1530.0,21.0,23490.9,23436.9,54.0,1/1,01/01/2017 12:00:00 AM,39.8647,-86.2604,"(39.8647, -86.2604)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1687,FFSU,OR,63481,817,60,2017,1,OPANA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.5672,-122.1269,"(44.5672, -122.1269)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
1688,FFSU,MS,59011,440,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,32.7673,-89.6812,"(32.7673, -89.6812)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1689,FFSU,NC,52544,39,60,2017,1,KADIAN,True,,,,,,1/1,01/01/2017 12:00:00 AM,35.6411,-79.8431,"(35.6411, -79.8431)",52544003960,52544-39,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1690,FFSU,VA,59011,440,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,37.768,-78.2057,"(37.768, -78.2057)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1691,FFSU,AR,50458,861,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,34.9513,-92.3809,"(34.9513, -92.3809)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1692,FFSU,MD,74,3043,53,2017,1,VICODIN ES,True,,,,,,1/1,01/01/2017 12:00:00 AM,39.0724,-76.7902,"(39.0724, -76.7902)",74304353,74-3043,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1693,FFSU,WI,50458,864,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.2563,-89.6385,"(44.2563, -89.6385)",50458086401,50458-864,50458-864_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,250,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1694,FFSU,FL,60505,7007,2,2017,1,FENTANYL,False,189.0,19.0,1311.04,1311.04,0.0,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",60505700702,60505-7007,60505-7007_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,50,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
1695,MCOU,LA,60505,7007,2,2017,1,FENTANYL,False,200.0,27.0,1667.54,1667.54,0.0,1/1,01/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",60505700702,60505-7007,60505-7007_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,50,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
1696,FFSU,ME,59011,757,4,2017,1,BUTRANS,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.6074,-69.3977,"(44.6074, -69.3977)",59011075704,59011-757,59011-757_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,7.5,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
1697,MCOU,WA,50458,863,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,47.3917,-121.5708,"(47.3917, -121.5708)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1698,MCOU,SC,60505,7010,2,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",60505701002,60505-7010,60505-7010_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20160122,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,12,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2016-01-22,1970-01-01
1699,FFSU,MO,52544,220,60,2017,1,KADIAN,True,,,,,,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",52544022060,52544-220,52544-220_16fca660-5ea4-4ad4-8c9f-df070266383e,HUMAN PRESCRIPTION DRUG,Kadian,,morphine sulfate,"CAPSULE, EXTENDED RELEASE",ORAL,20090407,0,NDA,NDA020616,"Actavis Pharma, Inc.",MORPHINE SULFATE,200,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2009-04-07,1970-01-01
1700,MCOU,SC,63481,816,60,2017,1,OPANA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",63481081660,63481-816,63481-816_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190801,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-08-01
1701,FFSU,MO,52544,32,60,2017,1,KADIAN,True,,,,,,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",52544003260,52544-32,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1702,MCOU,HI,59011,480,10,2017,1,OXYCONTIN,False,1362.0,22.0,26055.64,26055.64,0.0,1/1,01/01/2017 12:00:00 AM,21.1098,-157.5311,"(21.1098, -157.5311)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1703,FFSU,TN,52544,63,60,2017,1,KADIAN,False,36636.0,699.0,783291.94,783291.91,0.03,1/1,01/01/2017 12:00:00 AM,35.7449,-86.7489,"(35.7449, -86.7489)",52544006360,52544-63,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1704,FFSU,NC,781,7241,55,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,35.6411,-79.8431,"(35.6411, -79.8431)",781724155,781-7241,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1705,FFSU,CO,59011,263,10,2017,1,MS CONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",59011026310,59011-263,59011-263_7132048d-6d8b-ad24-09ad-1d2d8c7e727e,HUMAN PRESCRIPTION DRUG,MS Contin,,morphine sulfate,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19870701,0,NDA,NDA019516,Purdue Pharma LP,MORPHINE SULFATE,100,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1987-07-01,1970-01-01
1706,MCOU,KY,74,3041,13,2017,1,VICODIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",74304113,74-3041,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1707,FFSU,WV,59011,440,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,38.468,-80.9696,"(38.468, -80.9696)",59011044020,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1708,FFSU,MO,472,1030,16,2017,1,HYDROMET,False,3730.0,21.0,596.76,596.76,0.0,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",472103016,472-1030,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1709,MCOU,IA,59011,480,10,2017,1,OXYCONTIN,False,2094.0,33.0,37651.66,37651.66,0.0,1/1,01/01/2017 12:00:00 AM,42.0046,-93.214,"(42.0046, -93.214)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1710,FFSU,MO,74,3054,53,2017,1,VICODIN HP,True,,,,,,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",74305453,74-3054,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1711,FFSU,IN,50458,863,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,39.8647,-86.2604,"(39.8647, -86.2604)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1712,FFSU,FL,59011,442,10,2017,1,DILAUDID,True,,,,,,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",59011044210,59011-442,59011-442_182d5b8e-6145-60ab-a2ec-a188aa83eb98,HUMAN PRESCRIPTION DRUG,DILAUDID,,HYDROMORPHONE HYDROCHLORIDE,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,19260101,0,NDA,NDA019034,Purdue Pharma LP,HYDROMORPHONE HYDROCHLORIDE,2,mg/mL,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1926-01-01,1970-01-01
1713,FFSU,MO,591,3212,72,2017,1,FENTANYL,False,1860.0,188.0,13226.18,13049.81,176.37,1/1,01/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",591321272,591-3212,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1714,FFSU,LA,59011,460,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1715,FFSU,AK,59011,751,4,2017,1,BUTRANS,False,196.0,51.0,16798.68,15758.77,1039.91,1/1,01/01/2017 12:00:00 AM,61.385,-152.2683,"(61.385, -152.2683)",59011075104,59011-751,59011-751_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,10,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
1716,FFSU,MN,406,9075,76,2017,1,FENTANYL,True,,,,,,1/1,01/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",406907576,406-9075,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1717,MCOU,OH,50458,862,1,2017,1,NUCYNTA ER,False,1172.0,21.0,14521.08,14521.08,0.0,1/1,01/01/2017 12:00:00 AM,40.3736,-82.7755,"(40.3736, -82.7755)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1718,FFSU,MN,50458,93,5,2017,1,DURAGESIC,True,,,,,,1/1,01/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",50458009305,50458-93,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1719,FFSU,NC,23635,432,1,2017,1,EXALGO,True,,,,,,1/1,01/01/2017 12:00:00 AM,35.6411,-79.8431,"(35.6411, -79.8431)",23635043201,23635-432,23635-432_2a51603e-e295-4910-9890-401986f66d29,HUMAN PRESCRIPTION DRUG,EXALGO,,Hydromorphone Hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120824,0,NDA,NDA021217,"Mallinckrodt, Inc",HYDROMORPHONE HYDROCHLORIDE,32,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-08-24,1970-01-01
1720,MCOU,OR,59011,420,20,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.5672,-122.1269,"(44.5672, -122.1269)",59011042020,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
1721,FFSU,NC,409,1179,30,2017,1,DEMEROL,True,,,,,,1/1,01/01/2017 12:00:00 AM,35.6411,-79.8431,"(35.6411, -79.8431)",409117930,409-1179,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
1722,FFSU,VA,50458,861,1,2017,1,NUCYNTA ER,True,,,,,,1/1,01/01/2017 12:00:00 AM,37.768,-78.2057,"(37.768, -78.2057)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
1723,FFSU,ME,52544,11,60,2017,1,KADIAN,True,,,,,,1/1,01/01/2017 12:00:00 AM,44.6074,-69.3977,"(44.6074, -69.3977)",52544001160,52544-11,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
